meeting,meeting_name,date,race_number,venue,track,course,distance,distance_num,race_class,race_class_label,race_class_num,field_size,horse_number,horse_name,horse_id,jockey,trainer,finish_pos,is_win,is_top3,is_top4,barrier,weight,weight_carried,days_since_last,base_rating,final_rating,starts,wins,hk_starts,is_debut,is_import,current_live_recomputed_ability,card_age,card_rating,card_rating_change,card_declared_bodyweight,card_priority_rank,card_has_claim,card_claim_lbs,card_gear_count,card_gear_first_time,card_gear_tt,card_gear_cp,card_gear_blinkers,last6_runs,last6_mean_finish,last6_best_finish,last6_worst_finish,last6_top3_count,last6_top5_count,current_live_ability,current_live_rank,current_live_rank_score,current_live_grade,current_live_model_pick_status,stored_feature_score_count,stored_matrix_score_count,season_starts,season_wins,season_seconds,season_thirds,same_distance_starts,same_distance_wins,same_distance_seconds,same_distance_thirds,same_venue_distance_starts,same_venue_distance_wins,same_venue_distance_seconds,same_venue_distance_thirds,tw_entries_count,tw_gallop_count,tw_flags_count,tw_confidence_high,tw_confidence_low,tw_jockey_present,tw_mode_barrier_trial,raw_formline_higher_win_count,raw_formline_same_win_count,raw_formline_lower_win_count,raw_l400,raw_finish_time_adj,raw_total_starts,raw_total_wins,raw_last_margin,raw_last_finish,raw_weight_trend_span,flag_best_distance_match,flag_best_distance_unproven,flag_engine_progressive,flag_engine_steady,flag_engine_fastslow,flag_running_style_front,flag_running_style_back,flag_draw_good,flag_draw_bad,flag_position_up,flag_position_down,flag_finish_competitive,flag_finish_slow,flag_energy_up,flag_energy_down,flag_l400_up,flag_l400_down,flag_trackwork_slowing,flag_medical_issue,flag_margin_narrowing,flag_margin_widening,flag_scenario_drop_class,flag_scenario_hot_pace,flag_hidden_form,flag_forgiveness,flag_track_bias_positive,flag_track_bias_negative,trend_forensic_wave,prior_combo_starts,prior_combo_win_rate,prior_combo_place_rate,prior_combo_roi,prior_jockey_cd_starts,prior_jockey_cd_win_rate,prior_jockey_cd_place_rate,prior_jockey_cd_roi,prior_trainer_cd_starts,prior_trainer_cd_win_rate,prior_trainer_cd_place_rate,prior_trainer_cd_roi,prior_class_distance_starts,prior_class_distance_win_rate,prior_class_distance_place_rate,prior_class_distance_roi,prior_draw_class_starts,prior_draw_class_win_rate,prior_draw_class_place_rate,prior_draw_class_roi,prior_weight_class_starts,prior_weight_class_win_rate,prior_weight_class_place_rate,prior_weight_class_roi,prior_rest_bucket_starts,prior_rest_bucket_win_rate,prior_rest_bucket_place_rate,prior_rest_bucket_roi,prior_runstyle_cd_starts,prior_runstyle_cd_win_rate,prior_runstyle_cd_place_rate,prior_runstyle_cd_roi,prior_horse_cd_starts,prior_horse_cd_win_rate,prior_horse_cd_place_rate,prior_horse_cd_roi,prior_horse_rest_starts,prior_horse_rest_win_rate,prior_horse_rest_place_rate,prior_horse_rest_roi,prior_horse_style_starts,prior_horse_style_win_rate,prior_horse_style_place_rate,prior_horse_style_roi,prior_combo_place_edge,prior_combo_win_edge,prior_jockey_cd_place_edge,prior_jockey_cd_win_edge,prior_trainer_cd_place_edge,prior_trainer_cd_win_edge,prior_draw_class_place_edge,prior_draw_class_win_edge,prior_weight_class_place_edge,prior_weight_class_win_edge,prior_rest_bucket_place_edge,prior_rest_bucket_win_edge,prior_runstyle_cd_place_edge,prior_runstyle_cd_win_edge,prior_horse_cd_place_edge,prior_horse_cd_win_edge,prior_horse_rest_place_edge,prior_horse_rest_win_edge,prior_horse_style_place_edge,prior_horse_style_win_edge,feat_jockey_score,feat_trainer_score,feat_draw_score,feat_form_score,feat_speed_score,feat_class_score,feat_distance_score,feat_track_going_score,feat_weight_score,feat_consistency_score,feat_risk_score,feat_confidence_score,feat_formline_strength_score,feat_margin_trend_score,feat_same_distance_signal_score,feat_trackwork_trend_score,matrix_stability,matrix_sectional,matrix_race_shape,matrix_trainer_signal,matrix_horse_health,matrix_form_line,matrix_class_advantage
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,1,跑馬地,Turf,B,1200,1200,C4,Class 4,4.0,12,11,東方福寶,K115,潘明輝,姚本輝,2,0,1,1,11,115.0,115.0,14.0,,,35.0,0.0,35.0,0,0,60.2166,5.0,15.0,-2.0,1090.0,1.0,0,0.0,1.0,0,0,1,0,6,9.0,6.0,14.0,0,0,60.69,12,60.69,C+,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,40.0,3.0,3.0,0,0,0,0,0.0,3.0,3.0,26.39,3.1,35.0,0.0,18.0,12.0,23.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,62.0,12.9,29.0,0.0,102.0,6.86,21.57,-40.39,98.0,11.22,37.76,31.63,1012.0,8.5,25.49,0.0,241.0,2.9,16.18,0.0,159.0,7.55,18.24,0.0,1818.0,7.21,23.93,0.0,700.0,3.86,16.0,0.0,2.0,0.0,0.0,-100.0,2.0,0.0,50.0,-100.0,4.0,0.0,25.0,0.0,3.51,4.4,-3.92,-1.64,12.27,2.72,-9.31,-5.6,-7.25,-0.95,-1.56,-1.29,-9.49,-4.64,-25.49,-8.5,24.51,-8.5,-0.49,-8.5,52.9125,64.2814,49.06,40.0,47.64,63.57,66.0,60.0,70.0,51.8359,71.0,83.0,88.0,76.0,54.0,73.75,48.1094,51.966,60.0,58.0285,71.85,88.0,65.1775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,1,跑馬地,Turf,B,1200,1200,C4,Class 4,4.0,12,12,威德勇士,J385,巫顯東,鄭俊偉,11,0,0,0,8,113.0,113.0,35.0,,,29.0,0.0,29.0,0,0,60.0787,5.0,14.0,-4.0,1062.0,1.0,1,2.0,2.0,0,1,1,0,6,10.6667,10.0,12.0,0,0,63.57,9,63.57,C+,NO_PICK,12,7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,33.0,1.0,2.0,0,0,0,0,0.0,2.0,3.0,22.97,1.28,29.0,0.0,7.0,11.0,21.0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,19.0,0.0,10.5,0.0,19.0,5.26,21.05,242.11,57.0,12.28,36.84,40.7,1012.0,8.5,25.49,0.0,256.0,8.2,25.0,0.0,159.0,7.55,18.24,0.0,2008.0,8.02,24.7,0.0,700.0,3.86,16.0,0.0,2.0,0.0,0.0,-100.0,1.0,0.0,0.0,-100.0,7.0,0.0,0.0,0.0,-14.99,-8.5,-4.44,-3.24,11.35,3.78,-0.49,-0.3,-7.25,-0.95,-0.79,-0.48,-9.49,-4.64,-25.49,-8.5,-25.49,-8.5,-25.49,-8.5,50.2865,58.7947,65.0,40.0,64.51,63.57,54.0,60.0,70.0,41.9487,70.0,83.0,77.0,76.0,54.0,63.65,43.1445,62.9315,60.0,54.1152,71.3,77.0,65.1775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,1,管之友,E496,潘頓,賀賢,7,0,0,0,1,135.0,135.0,25.0,,,39.0,1.0,39.0,0,0,66.0437,8.0,38.0,-2.0,1154.0,1.5,0,0.0,1.0,0,0,1,0,6,7.6667,3.0,12.0,1,2,72.12,1,72.12,B+,MODEL_TOP_PICK,12,7,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,38.0,3.0,1.0,0,0,0,0,0.0,4.0,0.0,23.73,0.89,39.0,1.0,5.0,12.0,18.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,34.0,26.5,55.9,0.0,7.0,14.29,42.86,-54.29,11.0,9.09,45.45,-72.73,58.0,8.62,27.59,0.0,15.0,13.33,33.33,0.0,1071.0,11.48,31.0,0.0,4684.0,9.18,26.35,0.0,39.0,10.26,35.9,0.0,5.0,20.0,60.0,-40.0,6.0,16.67,66.67,-50.0,9.0,11.11,66.67,0.0,28.31,17.88,15.27,5.67,17.86,0.47,5.74,4.71,3.41,2.86,-1.24,0.56,8.31,1.64,32.41,11.38,39.08,8.05,39.08,2.49,79.5442,61.6439,75.0,49.8639,67.73,73.12,72.0,60.0,54.0,62.4282,73.5,83.0,82.0,60.0,72.0,50.19,54.9223,65.0245,60.0,71.4891,67.625,82.0,68.34
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,2,揚威四海,K120,蔡明紹,葉楚航,8,0,0,0,10,135.0,135.0,14.0,,,24.0,0.0,24.0,0,0,62.2135,4.0,38.0,0.0,1060.0,1.0,0,0.0,1.0,0,0,0,1,6,8.3333,2.0,13.0,1,1,61.88,10,61.88,C+,NO_PICK,12,7,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,3.0,0,0,0,0,2.0,3.0,0.0,23.95,0.43,24.0,0.0,2.0,2.0,,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0,12.0,24.0,0.0,6.0,16.67,50.0,-8.33,12.0,16.67,33.33,-49.17,58.0,8.62,27.59,0.0,13.0,0.0,7.69,0.0,1071.0,11.48,31.0,0.0,1818.0,7.21,23.93,0.0,39.0,10.26,35.9,0.0,,,,,,,,,,,,,-3.59,3.38,22.41,8.05,5.74,8.05,-19.9,-8.62,3.41,2.86,-3.66,-1.41,8.31,1.64,,,,,,,58.1736,58.8159,49.06,58.3673,55.96,69.12,56.0,60.0,58.0,58.9282,69.0,83.0,86.0,76.0,58.0,72.8,60.035,57.374,60.0,58.4627,66.55,86.0,66.34
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,3,香港精神,D241,梁家俊,葉楚航,4,0,0,1,12,132.0,132.0,28.0,,,48.0,2.0,48.0,0,0,62.5202,8.0,35.0,-1.0,1057.0,2.0,0,0.0,2.0,0,1,0,1,6,5.3333,1.0,10.0,3,3,61.27,11,61.27,C+,NO_PICK,12,7,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,36.0,3.0,3.0,0,0,0,0,0.0,2.0,0.0,24.55,0.38,48.0,2.0,2.0,3.0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5.0,0.0,20.0,0.0,3.0,0.0,0.0,-100.0,12.0,16.67,33.33,-49.17,58.0,8.62,27.59,0.0,13.0,0.0,7.69,0.0,1071.0,11.48,31.0,0.0,4684.0,9.18,26.35,0.0,44.0,6.82,25.0,0.0,4.0,0.0,25.0,-100.0,4.0,0.0,25.0,-100.0,6.0,0.0,16.67,0.0,-7.59,-8.62,-27.59,-8.62,5.74,8.05,-19.9,-8.62,3.41,2.86,-1.24,0.56,-2.59,-1.8,-2.59,-8.62,-2.59,-8.62,-10.92,-8.62,59.2996,58.8159,49.06,64.0816,51.53,77.51,60.0,60.0,58.0,60.5692,68.0,83.0,80.0,48.0,72.0,73.85,63.6535,54.4945,60.0,59.082,66.0,80.0,72.6325
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,4,架勢奇爸,G312,周俊樂,告東尼,6,0,0,0,8,129.0,129.0,35.0,,,52.0,1.0,52.0,0,0,62.5676,8.0,34.0,-2.0,1149.0,1.0,1,2.0,2.0,0,1,1,0,6,6.1667,2.0,10.0,1,3,67.34,4,67.34,B-,NO_PICK,12,7,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.0,6.0,1.0,0,0,0,0,1.0,2.0,0.0,24.24,0.72,52.0,1.0,4.0,5.0,21.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.0,0.0,16.7,0.0,5.0,0.0,20.0,-100.0,11.0,18.18,36.36,-18.18,58.0,8.62,27.59,0.0,15.0,20.0,46.67,0.0,1282.0,8.19,23.71,0.0,2008.0,8.02,24.7,0.0,44.0,6.82,25.0,0.0,,,,,3.0,0.0,66.67,-100.0,2.0,0.0,100.0,0.0,-10.89,-8.62,-7.59,-8.62,8.77,9.56,19.08,11.38,-3.88,-0.43,-2.89,-0.6,-2.59,-1.8,,,39.08,-8.62,72.41,-8.62,59.3492,59.6946,65.0,55.3061,60.65,67.57,60.0,60.0,64.0,58.0705,70.0,83.0,83.0,76.0,54.0,52.34,56.1153,60.4225,60.0,59.5047,69.2,83.0,66.6775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,5,十力,K200,奧爾民,伍鵬志,10,0,0,0,7,131.0,131.0,17.0,,,33.0,0.0,33.0,0,0,61.084,5.0,34.0,-2.0,1140.0,1.0,0,0.0,2.0,0,1,0,1,6,8.0,5.0,12.0,0,1,68.05,3,68.05,B,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,3.0,0,0,0,0,1.0,1.0,0.0,24.45,0.6,33.0,0.0,4.0,6.0,,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22.0,0.0,18.2,0.0,3.0,0.0,0.0,-100.0,11.0,0.0,18.18,-100.0,58.0,8.62,27.59,0.0,15.0,20.0,46.67,0.0,1071.0,11.48,31.0,0.0,4684.0,9.18,26.35,0.0,33.0,12.12,27.27,0.0,1.0,0.0,0.0,-100.0,3.0,0.0,0.0,-100.0,1.0,0.0,0.0,0.0,-9.39,-8.62,-27.59,-8.62,-9.41,-8.62,19.08,11.38,3.41,2.86,-1.24,0.56,-0.32,3.5,-27.59,-8.62,-27.59,-8.62,-27.59,-8.62,58.0745,58.2451,65.0,42.7211,60.05,63.57,54.0,60.0,60.0,56.0,70.0,83.0,82.0,76.0,54.0,74.5,51.2105,60.0325,60.0,58.1513,67.8,82.0,62.6775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,6,開心三多,H293,巴度,桂福特,9,0,0,0,2,127.0,127.0,28.0,,,40.0,1.0,40.0,0,0,62.6088,7.0,30.0,-2.0,1035.0,1.5,0,0.0,2.0,0,0,0,1,6,4.6667,2.0,8.0,3,3,63.29,9,63.29,C+,NO_PICK,12,7,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,3.0,1.0,0,0,0,0,0.0,1.0,0.0,24.61,0.94,40.0,1.0,5.0,6.0,19.0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,,9.0,11.11,55.56,-40.0,,,,,58.0,8.62,27.59,0.0,15.0,13.33,33.33,0.0,1282.0,8.19,23.71,0.0,4684.0,9.18,26.35,0.0,33.0,12.12,27.27,0.0,1.0,0.0,0.0,-100.0,5.0,0.0,0.0,-100.0,,,,,,,27.97,2.49,,,5.74,4.71,-3.88,-0.43,-1.24,0.56,-0.32,3.5,-27.59,-8.62,-27.59,-8.62,,,58.0921,59.9813,75.0,54.5918,59.09,71.96,60.0,60.0,64.0,65.2821,70.0,83.0,79.0,60.0,54.0,50.24,58.4327,59.4085,60.0,58.9422,69.2,79.0,69.97
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,7,捷足奔馳,J524,田泰安,姚本輝,1,1,1,1,6,127.0,127.0,28.0,,,31.0,0.0,31.0,0,0,63.311,5.0,30.0,0.0,1100.0,1.0,0,0.0,2.0,0,1,0,0,6,6.6667,2.0,10.0,1,2,69.59,2,69.59,B,NO_PICK,12,7,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,2.0,3.0,0,0,0,0,0.0,3.0,0.0,24.08,0.17,31.0,0.0,1.0,2.0,60.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23.0,4.3,17.4,0.0,7.0,14.29,28.57,-57.14,2.0,0.0,0.0,-100.0,58.0,8.62,27.59,0.0,15.0,0.0,20.0,0.0,1282.0,8.19,23.71,0.0,4684.0,9.18,26.35,0.0,39.0,10.26,35.9,0.0,2.0,0.0,0.0,-100.0,4.0,0.0,25.0,-100.0,2.0,0.0,0.0,0.0,-10.19,-4.32,0.98,5.67,-27.59,-8.62,-7.59,-8.62,-3.88,-0.43,-1.24,0.56,8.31,1.64,-27.59,-8.62,-2.59,-8.62,-27.59,-8.62,58.7044,62.3814,65.0,61.0884,61.15,67.57,60.0,60.0,64.0,64.0,68.0,83.0,81.0,76.0,54.0,74.35,63.5792,60.7475,60.0,60.359,68.1,81.0,66.6775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,8,幸運同行,J331,布文,蔡約翰,2,0,1,1,5,126.0,126.0,18.0,,,48.0,1.0,48.0,0,0,62.0569,6.0,29.0,-2.0,1011.0,1.0,0,0.0,1.0,0,0,0,1,6,6.6667,3.0,12.0,1,2,64.33,7,64.33,B-,NO_PICK,12,7,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,4.0,1.0,0,0,0,0,0.0,1.0,0.0,24.58,1.15,48.0,1.0,6.0,8.0,16.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,85.0,12.9,40.0,0.0,8.0,0.0,0.0,-100.0,10.0,20.0,60.0,32.0,58.0,8.62,27.59,0.0,15.0,0.0,20.0,0.0,1543.0,6.29,20.03,0.0,4684.0,9.18,26.35,0.0,39.0,10.26,35.9,0.0,5.0,20.0,60.0,54.0,8.0,12.5,25.0,-3.75,13.0,0.0,7.69,0.0,12.41,4.28,-27.59,-8.62,32.41,11.38,-7.59,-8.62,-7.56,-2.33,-1.24,0.56,8.31,1.64,32.41,11.38,-2.59,3.88,-19.9,-8.62,66.7295,66.0362,65.0,47.6531,48.03,67.57,60.0,60.0,64.0,55.9795,74.5,83.0,79.0,48.0,54.0,64.7,52.6883,52.2195,60.0,66.4175,71.675,79.0,66.6775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,9,美麗多盈,G477,鍾易禮,告東尼,3,0,1,1,11,119.0,119.0,63.0,,,54.0,5.0,54.0,0,0,60.7764,7.0,24.0,-2.0,1125.0,2.0,1,2.0,2.0,0,1,0,1,6,8.5,5.0,12.0,0,1,60.67,12,60.67,C+,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,3.0,0,0,0,0,0.0,2.0,2.0,24.24,0.89,54.0,5.0,5.0,5.0,13.0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,229.0,5.2,18.8,0.0,5.0,0.0,0.0,-100.0,11.0,18.18,36.36,-18.18,58.0,8.62,27.59,0.0,13.0,0.0,7.69,0.0,825.0,6.06,22.91,0.0,233.0,5.15,18.88,0.0,39.0,10.26,35.9,0.0,,,,,,,,,10.0,0.0,0.0,0.0,-8.79,-3.42,-27.59,-8.62,8.77,9.56,-19.9,-8.62,-4.68,-2.56,-8.71,-3.47,8.31,1.64,,,,,-27.59,-8.62,52.0965,58.7946,49.06,48.1633,59.73,65.12,56.0,60.0,70.0,49.8974,72.5,83.0,78.0,76.0,58.0,74.85,51.5256,59.8245,60.0,55.1107,72.675,78.0,66.34
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,10,皇金風速,E448,楊明綸,蘇偉賢,11,0,0,0,3,119.0,119.0,35.0,,,43.0,3.0,43.0,0,0,59.4426,7.0,22.0,-3.0,1050.0,1.0,0,0.0,0.0,0,0,0,0,6,10.0,9.0,11.0,0,0,65.69,6,65.69,B-,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,47.0,3.0,3.0,0,0,0,0,0.0,2.0,3.0,25.58,1.57,43.0,3.0,9.0,10.0,16.0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,58.0,3.4,24.1,0.0,6.0,33.33,66.67,91.67,5.0,0.0,20.0,-100.0,58.0,8.62,27.59,0.0,15.0,13.33,33.33,0.0,825.0,6.06,22.91,0.0,2008.0,8.02,24.7,0.0,33.0,12.12,27.27,0.0,4.0,0.0,25.0,-100.0,1.0,0.0,100.0,-100.0,10.0,10.0,30.0,0.0,-3.49,-5.22,39.08,24.71,-7.59,-8.62,5.74,4.71,-4.68,-2.56,-2.89,-0.6,-0.32,3.5,-2.59,-8.62,72.41,-8.62,2.41,1.38,55.8792,58.7636,75.0,40.0,50.32,63.57,54.0,66.0,70.0,38.359,73.5,83.0,77.0,76.0,54.0,70.6,42.4036,55.808,60.0,57.1772,73.225,77.0,65.1775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,11,幻影旋風,J271,班德禮,丁冠豪,12,0,0,0,9,119.0,119.0,35.0,,,39.0,0.0,39.0,0,0,60.4285,5.0,22.0,-2.0,1100.0,1.0,0,0.0,1.0,0,0,0,0,6,5.1667,2.0,9.0,2,4,63.32,8,63.32,C+,NO_PICK,12,7,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,3.0,0,0,0,0,0.0,2.0,2.0,25.08,,39.0,0.0,11.0,9.0,9.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,67.0,6.0,17.9,0.0,6.0,33.33,50.0,76.67,3.0,0.0,0.0,-100.0,58.0,8.62,27.59,0.0,15.0,20.0,46.67,0.0,825.0,6.06,22.91,0.0,2008.0,8.02,24.7,0.0,33.0,12.12,27.27,0.0,1.0,0.0,0.0,-100.0,3.0,0.0,0.0,-100.0,,,,,-9.69,-2.62,22.41,24.71,-27.59,-8.62,19.08,11.38,-4.68,-2.56,-2.89,-0.6,-0.32,3.5,-27.59,-8.62,-27.59,-8.62,,,56.7864,58.5242,49.06,51.3265,46.62,69.12,56.0,60.0,70.0,52.5128,75.0,83.0,78.0,48.0,58.0,73.85,54.0534,51.303,60.0,57.5684,74.05,78.0,69.34
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-05-27_HappyValley,2026-05-27_HappyValley,2026-05-27,2,跑馬地,Turf,B,2200,2200,C4,Class 4,4.0,12,12,同寶寶,H386,黃寶妮,伍鵬志,5,0,0,0,4,108.0,108.0,17.0,,,53.0,0.0,53.0,0,0,60.207,6.0,14.0,-1.0,1089.0,2.0,1,7.0,3.0,1,1,0,1,6,9.3333,6.0,13.0,0,0,66.71,5,66.71,B-,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,44.0,6.0,3.0,0,0,0,0,0.0,4.0,1.0,24.75,1.49,53.0,0.0,8.0,9.0,18.0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22.0,4.5,9.1,0.0,,,,,11.0,0.0,18.18,-100.0,58.0,8.62,27.59,0.0,15.0,0.0,20.0,0.0,159.0,7.55,18.24,0.0,4684.0,9.18,26.35,0.0,39.0,10.26,35.9,0.0,3.0,0.0,33.33,-100.0,4.0,0.0,50.0,-100.0,6.0,0.0,50.0,0.0,-18.49,-4.12,,,-9.41,-8.62,-7.59,-8.62,-9.35,-1.07,-1.24,0.56,8.31,1.64,5.74,-8.62,22.41,-8.62,22.41,-8.62,58.6494,59.1451,75.0,40.0,50.82,63.57,54.0,60.0,70.0,47.8641,74.5,83.0,81.0,76.0,54.0,75.85,46.7306,54.033,60.0,58.8725,73.775,81.0,65.1775
